rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step,deepscan_pages_checked,deepscan_best_url,deepscan_best_snippet,deepscan_score,deepscan_verdict,deepscan_reason,v3_strict_verdict,v3_strict_reason
5,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739402230863265,Blood Pressure Measurement Simulator,pmsr:/COM1786054978466198000,Blood Pressure Measurement Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices," en espa&#241ol products food drugs medical devices radiation-emitting products vaccines, blood, and biologics animal and veterinary cosmetics tobacco products topics about fda combination products regulatory information safety emergency pr",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
18,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739404158691525,Ear Irrigation Simulator,pmsr:/COM1786054978466408000,Ear Irrigation Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s of,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
19,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739404158691525,Ear Irrigation Simulator,pmsr:/COM1786054978466412000,Ear Irrigation Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s of,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,uberon:0004535,,pmsr:/COM1738095221724775,Shock Link Monitor  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,| fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s official. federal government websites often end in .,5,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301009974715,ARTEC LEO Scanner,pmsr:/COM1786054978466052000,ARTEC LEO Scanner Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,12,https://support.3shape.com/,"le. title=""recaptcha"" clinic lab all products getting started how to configure your trios scanner and software, and create your 3shape account. working with orders collaborate with your lab, work with order forms, and import and export .dcm",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301009974715,ARTEC LEO Scanner,pmsr:/COM1786054978466045000,ARTEC LEO Scanner Detector,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,12,https://support.3shape.com/,"le. title=""recaptcha"" clinic lab all products getting started how to configure your trios scanner and software, and create your 3shape account. working with orders collaborate with your lab, work with order forms, and import and export .dcm",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288625580975,Butterfly IQ+,pmsr:/COM1786054978466225000,Butterfly IQ+ Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,16,https://support.butterflynetwork.com/hc/en-us,"butterfly network support portal .siteforcecontentarea .comm-layout-column .ui-widget:not(:last-child),.siteforcecontentarea .cb-section_column .ui-wi",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288625580975,Butterfly IQ+,pmsr:/COM1786054978466222000,Butterfly IQ+ Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,16,https://support.butterflynetwork.com/hc/en-us,"butterfly network support portal .siteforcecontentarea .comm-layout-column .ui-widget:not(:last-child),.siteforcecontentarea .cb-section_column .ui-wi",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288691415495,Butterfly Ultrasound Probes,pmsr:/COM1786054978466241000,Butterfly Ultrasound Probes Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,16,https://www.chison.com/handheld-ultrasound/,handheld ultrasound machin for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable ultrasound sonogo sonoair sonobook ebit eco so,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288691415495,Butterfly Ultrasound Probes,pmsr:/COM1786054978466236000,Butterfly Ultrasound Probes Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,16,https://www.chison.com/handheld-ultrasound/,handheld ultrasound machin for sale home products cart-based ultrasound sonoport sonomax xbit cbit qbit portable ultrasound sonogo sonoair sonobook ebit eco so,7,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301133578555,Extraoral Scanner,pmsr:/COM1786054978466429000,Extraoral Scanner Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.,12,https://support.3shape.com/,"le. title=""recaptcha"" clinic lab all products getting started how to configure your trios scanner and software, and create your 3shape account. working with orders collaborate with your lab, work with order forms, and import and export .dcm",4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
